timestamp,date,open,high,low,close,volume
1770739200000,2026-02-10T16:00:00.000Z,69293.37,69993.65,68604.63,69062.01,3997.49855
1770753600000,2026-02-10T20:00:00.000Z,69062,69136.91,68362,68841.29,1340.57931
1770768000000,2026-02-11T00:00:00.000Z,68841.28,69292.88,68011.11,68187.99,1918.23444
1770782400000,2026-02-11T04:00:00.000Z,68188,68325,66557.99,67032.72,5175.02607
1770796800000,2026-02-11T08:00:00.000Z,67032.71,67134.42,66369.49,67053.03,3914.08731
1770811200000,2026-02-11T12:00:00.000Z,67053.03,68834.34,65756,66519.73,9148.58414
1770825600000,2026-02-11T16:00:00.000Z,66519.72,67860.44,65876,67586.67,5004.8715
1770840000000,2026-02-11T20:00:00.000Z,67586.66,68369.77,66787.7,67082.52,3557.44256
1770854400000,2026-02-12T00:00:00.000Z,67082.52,68047.48,67055.53,67580.99,2100.97039
1770868800000,2026-02-12T04:00:00.000Z,67581,67682.69,66670.45,67217.72,2710.60187
1770883200000,2026-02-12T08:00:00.000Z,67217.71,68299,66891.6,68076.01,3668.0563
1770897600000,2026-02-12T12:00:00.000Z,68076.01,68410.52,67014.98,67134.74,4824.24216
1770912000000,2026-02-12T16:00:00.000Z,67134.74,67232.04,65118,65788.36,7933.48282
1770926400000,2026-02-12T20:00:00.000Z,65788.36,66488.9,65215.06,66272.17,3034.38929
1770940800000,2026-02-13T00:00:00.000Z,66272.17,66814,65872.46,66553.08,2583.39216
1770955200000,2026-02-13T04:00:00.000Z,66553.09,66671.62,66002.98,66208.96,2428.41994
1770969600000,2026-02-13T08:00:00.000Z,66208.96,67226.66,66191.52,67171.42,2201.58479
1770984000000,2026-02-13T12:00:00.000Z,67171.41,69309.8,66867.47,68692.12,6886.55091
1770998400000,2026-02-13T16:00:00.000Z,68692.12,69482.97,68540.83,68938.91,4320.62247
1771012800000,2026-02-13T20:00:00.000Z,68938.91,69079.4,68683.32,68853.96,1823.97928
1771027200000,2026-02-14T00:00:00.000Z,68853.97,69137.5,68768.56,68981.99,1291.93003
1771041600000,2026-02-14T04:00:00.000Z,68982,69343,68730.13,69219.26,2188.37379
1771056000000,2026-02-14T08:00:00.000Z,69219.27,70560.01,69218.71,70505.74,3530.97709
1771070400000,2026-02-14T12:00:00.000Z,70505.74,70533.67,69064.6,69778.28,7103.62124
